Region,Latin_Name,Species,Age,Sex,AIV,Province,Sampling_Site,Weather_Station_nearest,Day_sampling,Month_sampling,Year_sampling,Stratum_of_density_estimates,Population_Density,Pond_Density,Percent_MALL,Hunting_Zone,Percent_HY,Sampling_Latitude,Sampling_Longitude,Temperature
Eastern Canada,Anas crecca,AGWT,HY,M,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas crecca,AGWT,HY,M,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas crecca,AGWT,HY,F,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NB,White Birch,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.97,-64.33,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,PEI,Marie River,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.37399,-62.65435,17.48571429
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.13294444,-72.90902778,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,M,1,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,AnasÿplatyrhynchosÿxÿAnasÿrubripes,MBDH,HY,F,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,M,0,QC,Lac Saint-Pierre,7025442,20,8,2007,56,1.143342162,NA,43.54720853,QC,76.84583579,46.15230556,-72.72616667,17.02142857
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Marshfield,8300300,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.28846,-63.07914,17.18571429
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Marshfield,8300300,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.28846,-63.07914,17.18571429
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,NS,Eddy Road,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.85838,-64.23347,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NS,Eddy Road,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.85691,-64.23602,16.83571429
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,F,1,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,M,1,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,M,0,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas americana,AMWI,AHY,M,0,ON,Buckley,6166456,20,8,2007,54,1.09218047,0,90.21667564,ON-2,76.61564626,44.41666667,-78.21666667,19
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,NB,Beausejour Marsh,8203702,20,8,2007,63,1.564140568,NA,6.783563585,NB,82.94573643,45.85572,-64.26802,16.83571429
Eastern Canada,Anas platyrhynchos,MALL,HY,F,0,NS,Amherst Point,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.78494,-64.2561,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,M,0,NS,Amherst Point,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.78494,-64.2561,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,F,0,NS,Amherst Point,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.78422,-64.25789,16.83571429
Eastern Canada,AnasÿplatyrhynchosÿxÿAnasÿrubripes,MBDH,HY,M,0,NS,Amherst Point,8203702,20,8,2007,64,1.674110398,NA,2.194152556,NS,79.10014514,45.78393,-64.25417,16.83571429
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Allisary,8300562,20,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.36869,-62.8538,17.48571429
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Allisary,8300562,21,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.34415,-62.8667,17.21428571
Eastern Canada,Anas rubripes,ABDU,HY,M,0,PEI,Allisary,8300562,21,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.34415,-62.8667,17.21428571
Eastern Canada,Anas rubripes,ABDU,HY,F,1,PEI,Allisary,8300562,21,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.34415,-62.8667,17.21428571
Eastern Canada,Anas rubripes,ABDU,HY,M,1,PEI,Allisary,8300562,21,8,2007,65,2.521082769,NA,7.089269736,PEI,80,46.34415,-62.8667,17.21428571
